cell_id,container_id,cre_line,depth_um,derivative_order,sigma,theta,kappa,x0,y0,sigma_x,sigma_y,amplitude,dominant_subfield,r_squared,rmse,aic,r2_m0,r2_m1,r2_m2,delta_r2_vs_m0,r2_improvement,n_starts_succeeded,cortex_x_um,cortex_y_um,phi,phi_confidence,theta_hybrid,method,sigma_major,sigma_minor,log_sigma,log_kappa,m_manual,manually_verified,m_final
587436156,511507650,Cux2-CreERT2,175,0,8.589749255452217,153.95471523090154,1.94877409539659,35.05730671642108,46.69363455135558,11.991161037985602,6.153181667547419,0.0002573170216149,OFF,0.4673044938064744,4.0416248531015e-05,-9050.18568159344,0.4673044938064744,0.4177240186037257,0.4315796747373822,0.0,7.586071038012676e-08,16,212.9890909090909,103.42909090909092,,0.0,153.95471523090154,order_class,11.991161037985602,6.153181667547419,0.9339804864665313,0.6672005058530317,0.0,True,0
517406581,511507650,Cux2-CreERT2,175,0,5.574427250747291,167.6016769574659,1.406919069463608,29.5620940361778,43.01909386837895,6.61202991998648,4.699651929877769,0.00534481506735,ON,0.7829233725698588,0.0002767756701029,-7326.303698659412,0.7829233725698588,0.4746334837787032,0.6385751354358764,0.0,2.003311516673989e-09,16,183.50142857142856,83.75571428571429,,0.0,167.6016769574659,order_class,6.61202991998648,4.699651929877769,0.7462002520577546,0.34140225655155515,,False,0
517406810,511507650,Cux2-CreERT2,175,0,4.885076463849744,12.3476329777428,1.5014570334216046,,,5.985877437046997,3.9867124425172817,0.000714975277687,OFF,0.3798869426515877,7.915235169547552e-05,-8447.945909936017,0.3798869426515877,0.2593247650720611,0.3759880388199298,0.0,0.0,16,,,,0.0,12.3476329777428,order_class,5.985877437046997,3.9867124425172817,0.6888713659192984,0.4064359922619819,,False,0
517406410,511507650,Cux2-CreERT2,175,0,5.479894028628122,158.1763571054347,1.1854431770456493,29.05381665929203,45.04063739941835,5.966402263403666,5.0330563108668604,0.0011182785629037,ON,0.5904120278813629,9.01097942904218e-05,-8331.775598354197,0.5904120278813629,0.4245506970606169,0.4642071586171334,0.0,2.4464315240280143e-08,16,155.51294117647058,370.21058823529415,,0.0,158.1763571054347,order_class,5.966402263403666,5.0330563108668604,0.7387721600852738,0.17011669373867291,,False,0
517406776,511507650,Cux2-CreERT2,175,0,4.303574324696521,165.73631871249495,1.498834420668684,19.55683133295543,51.06073470858301,5.268732347214662,3.51521974312819,0.0009529913364948,ON,0.5162966322548053,7.079173844780306e-05,-8547.968354386581,0.5162966322548053,0.4182432716128719,0.4809100933884604,0.0,1.1241082675805815e-07,16,99.32110169491526,344.287372881356,,0.0,165.73631871249495,order_class,5.268732347214662,3.51521974312819,0.6338293078307448,0.4046877531585365,,False,0
517406623,511507650,Cux2-CreERT2,175,0,6.722807573062821,25.698644683215065,1.5480331647744194,18.010650218247353,48.98116463852933,8.364515898507326,5.40331828079808,0.0007293104996493,OFF,0.7515310672265674,4.927086345630469e-05,-8872.687180287618,0.7515310672265674,0.6269518197884656,0.6736235027810387,0.0,0.0236628908836528,16,118.67818181818184,328.81136363636364,,0.0,25.698644683215065,order_class,8.364515898507326,5.40331828079808,0.8275506806206337,0.43698519921091966,0.0,True,0
517406415,511507650,Cux2-CreERT2,175,2,8.395939710340684,176.38124517161685,2.9875970318697305,19.70230233862592,48.81694681714492,14.512101958892336,4.857449583758026,9.693718819692524e-06,OFF,0.4287943014144605,1.359273524459189e-06,-12089.669916019957,0.4045879205709242,0.3805547407661043,0.4287943014144605,0.0242063808435363,0.2473776439125747,16,250.91836956521743,337.21434782608696,172.86677850127015,33.70064363944265,176.38124517161685,order_class,14.512101958892336,4.857449583758026,0.9240693113348071,1.0944693960171274,,False,0
517408261,511507650,Cux2-CreERT2,175,0,7.692879432712483,158.6855051547651,1.9035462460401555,24.78397234255339,49.52016097999289,10.613793703178615,5.57580028604922,4.720846725973373e-05,OFF,0.5996560407376532,5.136094492811909e-06,-10898.578963876978,0.5996560407376532,0.5782423410691271,0.4914421557682004,0.0,1.6103027133951286e-07,16,267.3272727272728,338.9720454545455,,0.0,158.6855051547651,order_class,10.613793703178615,5.57580028604922,0.8860889259749909,0.6437185918119857,0.0,True,0
587436084,511507650,Cux2-CreERT2,175,1,8.48104051547309,111.83323356134734,1.8780097607327575,,,11.622460007983978,6.188711182975509,-1.4063362882235133e-05,OFF,0.3021180812195186,2.308172567834716e-06,-11615.232780648204,0.1733323859278316,0.3021180812195186,0.2546673671770886,0.128785695291687,0.2225420455387416,16,,,117.12530862456816,7.679474005517562,117.12530862456816,order_class,11.622460007983978,6.188711182975509,0.928449137917868,0.6302125781808487,0.0,True,0
587436126,511507650,Cux2-CreERT2,175,0,5.807923350219349,29.67837602882733,1.6723888546263312,37.524128624065256,47.63138551765567,7.510857258893202,4.491095021421549,0.0050750447727472,OFF,0.7038901340940782,0.0003366677128086,-7150.787059986805,0.7038901340940782,0.4307768152184367,0.6416188322615459,0.0,0.0334480689829069,16,285.90391304347827,287.8369565217392,,0.0,29.67837602882733,order_class,7.510857258893202,4.491095021421549,0.7640208761499511,0.5142530561790537,0.0,True,0
